epoch,loader,config_index,num_atoms,ref_energy,pred_energy,error,sq_error,aleatoric_var,epistemic_var,total_var,aleatoric_var_raw,epistemic_var_raw,total_var_raw
197,Default_Default,2526,32,-20.357556767307997,-20.357514366626294,4.2400681703469445e-05,1.7978178089189286e-09,1.568153033008524e-07,4.805571784020579e-07,2.748175754278456e-07,6.278034367289262e-07,6.815024761948151e-07,1.3093059129237413e-06
197,Default_Default,2527,17,-40.907449994016844,-40.90759746729992,-0.00014747328307862517,2.1748369221988313e-08,1.641077132526761e-07,1.8292549897302366e-07,1.3402221104668203e-07,7.231838915176652e-07,2.82804529881316e-07,1.0059884213989811e-06
197,Default_Default,2528,13,-30.658399162769232,-30.657083402400016,0.0013157603692164344,1.7312253492005676e-06,6.341812865285387e-07,9.430648456694888e-07,7.546051717622994e-07,1.3189805614760839e-06,1.0182342041916908e-06,2.337214765667775e-06
197,Default_Default,2529,11,-44.39223283036363,-44.39239856666644,-0.0001657363028044756,2.7468522067296826e-08,1.7551119629417926e-06,2.75186149793155e-07,1.1370054026929998e-06,2.5630637561479782e-06,5.624961940498874e-07,3.1255599501978656e-06
197,Default_Default,2530,27,-19.099511750222224,-19.099898801100146,-0.0003870508779222348,1.498083821003727e-07,2.1552269350711226e-07,2.75186149793155e-07,2.748175754278456e-07,8.886976394995581e-07,4.686449121478257e-07,1.3573425516473839e-06
197,Default_Default,2531,32,-16.980743261260905,-16.980711485899825,3.177536108012191e-05,1.0096735717721264e-09,1.0200457864904703e-07,4.805571784020579e-07,2.023541766059904e-07,5.464635257680805e-07,6.09803242204926e-07,1.1562667679730065e-06
197,Default_Default,2532,22,-26.48009114641925,-26.481999369607685,-0.0019082231884333112,3.641315736874592e-06,2.6617641837046547e-07,1.8292549897302366e-07,2.023541766059904e-07,1.0360570738058972e-06,1.1959484210687895e-07,1.1556519159127762e-06
197,Default_Default,2533,17,-32.4106865582353,-32.41064238999683,4.416823846753459e-05,1.9508332893250024e-09,2.1552269350711226e-07,1.8292549897302366e-07,1.3402221104668203e-07,8.847998415011593e-07,2.0497665698780817e-07,1.0897764984889674e-06
197,Default_Default,2534,36,-19.217776504444444,-19.217784347879334,-7.843434890020262e-06,6.151947087398716e-11,1.0200457864904703e-07,1.8292549897302366e-07,1.2739843537234147e-07,5.96972824330406e-07,3.0008094674296914e-07,8.970537710733752e-07
197,Default_Default,2535,17,-30.212855127899637,-30.212526727560256,0.0003284003393808632,1.0784678290546614e-07,1.641077132526761e-07,1.8292549897302366e-07,1.2739843537234147e-07,6.535638646180758e-07,1.68227465534948e-07,8.217913301530238e-07
197,Default_Default,2536,29,-25.40544371925533,-25.405447606313707,-3.887058376506047e-06,1.510922282236583e-11,1.0200457864904703e-07,1.8292549897302366e-07,1.2739843537234147e-07,5.69269633334566e-07,2.5387941151324815e-07,8.231490448478142e-07
197,Default_Default,2537,36,-14.12991482885402,-14.12995919865396,-4.436979994082435e-05,1.9686791467887765e-09,1.0052181832781384e-07,4.805571784020579e-07,1.4551977736998717e-07,4.5433736939409263e-07,6.574303434597815e-07,1.111767712853874e-06
197,Default_Default,2538,28,-22.60315419142857,-22.603102678966952,5.151246161716472e-05,2.6535337018598684e-09,1.641077132526761e-07,1.8292549897302366e-07,1.2739843537234147e-07,6.716679278911525e-07,1.256150523686959e-07,7.972829802598484e-07
197,Default_Default,2539,22,-19.324839305595013,-19.3246713380145,0.0001679675805128511,2.8213108103341117e-08,2.1552269350711226e-07,2.3044137458018729e-07,1.4551977736998717e-07,7.623669189435612e-07,3.5702994989493307e-07,1.1193968688384943e-06
197,Default_Default,2540,25,-21.240976784391982,-21.241055480260787,-7.869586880460133e-05,6.193039766911025e-09,1.0200457864904703e-07,1.8292549897302366e-07,1.2739843537234147e-07,5.886399409881947e-07,2.1834296816935815e-07,8.069829091575528e-07
197,Default_Default,2541,18,-29.289548164722223,-29.2885653013203,0.0009828634019228843,9.660204668394254e-07,2.1552269350711226e-07,1.8292549897302366e-07,1.2739843537234147e-07,8.958299429053585e-07,7.270083078901762e-08,9.68530773694376e-07
197,Default_Default,2542,27,-21.887723847777778,-21.8875080078099,0.00021583996787910564,4.658689173405336e-08,1.641077132526761e-07,1.8292549897302366e-07,1.2739843537234147e-07,6.512775188927976e-07,2.0354420511678008e-07,8.548217240095777e-07
197,Default_Default,2543,12,-11.359368676776917,-11.359392447055747,-2.3770278829715608e-05,5.65026155642426e-10,2.054058090278158e-07,2.3044137458018729e-07,2.023541766059904e-07,7.498629936488834e-07,4.208416565749367e-07,1.1707046502238202e-06
197,Default_Default,2544,20,-28.605507656062223,-28.60561704469423,-0.00010938863200848914,1.1965872812688655e-08,6.341812865285387e-07,2.3044137458018729e-07,3.2451775788424e-07,1.1811535386115582e-06,3.766331043447161e-07,1.5577866429562743e-06
197,Default_Default,2545,22,-19.88645463831818,-19.885953788251683,0.0005008500664978044,2.5085078911085507e-07,2.1552269350711226e-07,2.3044137458018729e-07,2.748175754278456e-07,9.047121276650073e-07,4.169458992174393e-07,1.3216580268824465e-06
197,Default_Default,2546,24,-16.221921216625,-16.222213847555903,-0.00029263093090392545,8.5632861721698e-08,2.1552269350711226e-07,2.75186149793155e-07,2.748175754278456e-07,8.459921155211775e-07,4.651759716585752e-07,1.3111680871797527e-06
197,Default_Default,2547,14,-20.532314358,-20.532107617568823,0.00020674043117807628,4.27416058836969e-08,2.98536311507103e-07,1.8292549897302366e-07,2.748175754278456e-07,1.0979558515910036e-06,2.206284592301582e-07,1.3185843108211618e-06
197,Default_Default,2548,24,-27.102955206,-27.102801894172092,0.00015331182790845332,2.3504516576631207e-08,1.9999777680984722e-07,1.8292549897302366e-07,1.3402221104668203e-07,7.457447712893144e-07,2.823952440275696e-07,1.0281400153168839e-06
197,Default_Default,2549,13,-16.27140851500816,-16.270866309852718,0.0005422051554440088,2.9398643059006175e-07,1.641077132526761e-07,2.75186149793155e-07,2.0528465489607257e-07,6.639853157435088e-07,5.542449592567976e-07,1.2182302750003065e-06
197,Default_Default,2550,13,-29.351770795923077,-29.35139643046218,0.0003743654608960867,1.4014949831193942e-07,2.1552269350711226e-07,6.069004202962841e-07,4.221477100517373e-07,7.734714802441247e-07,9.451755606982269e-07,1.7186470409423516e-06
197,Default_Default,2551,30,-24.850302412460724,-24.850164577364918,0.0001378350958063379,1.8998513635942348e-08,1.0200457864904703e-07,1.8292549897302366e-07,1.2739843537234147e-07,5.181711512611189e-07,2.9656781179622867e-07,8.147389630573475e-07
197,Default_Default,2552,18,-28.326399974333334,-28.326645848684763,-0.00024587435142819913,6.045419669023757e-08,5.148980068475402e-06,4.805571784020579e-07,1.6699481284654302e-06,6.482970882124052e-06,7.114325534122654e-07,7.1944034355363175e-06
197,Default_Default,2553,22,-22.34915402564888,-22.34931108558724,-0.0001570599383597937,2.4667824237582197e-08,1.0200457864904703e-07,1.8292549897302366e-07,1.2739843537234147e-07,5.566608706600794e-07,1.781475420955836e-07,7.34808412755663e-07
197,Default_Default,2554,6,-52.5236701512567,-52.52351311173687,0.00015703951983425668,2.4661410789773897e-08,2.98536311507103e-07,4.805571784020579e-07,5.580019867585311e-07,1.1111530660268449e-06,8.494030569382545e-07,1.9605561229650994e-06
197,Default_Default,2555,16,-38.767499129634324,-38.76801936157367,-0.0005202319393475818,2.7064127071734606e-07,2.1552269350711226e-07,9.430648456694888e-07,4.6369405651757566e-07,8.096885548537831e-07,1.0121620087111937e-06,1.8218505635649767e-06
197,Default_Default,2556,20,-30.315285059349996,-30.315539009965658,-0.00025395061566158006,6.449091519489555e-08,2.1552269350711226e-07,1.8292549897302366e-07,1.2739843537234147e-07,8.802945394732423e-07,7.711401842056753e-08,9.574085578938099e-07
197,Default_Default,2557,12,-31.381271471529633,-31.381048768184176,0.0002227033454573757,4.959678007790722e-08,2.1552269350711226e-07,1.8292549897302366e-07,1.3402221104668203e-07,8.285708469147903e-07,2.19340770190371e-07,1.0479116171051613e-06
197,Default_Default,2558,17,-31.959108219764705,-31.958973626846365,0.00013459291833939346,1.8115253667114638e-08,2.1552269350711226e-07,1.8292549897302366e-07,1.3402221104668203e-07,8.160038402120361e-07,2.1853336528136626e-07,1.0345372054934024e-06
197,Default_Default,2559,23,-19.22484753536954,-19.22625263445437,-0.0014050990848275546,1.9743034381832317e-06,6.341812865285387e-07,2.75186149793155e-07,5.580019867585311e-07,1.500734708485816e-06,5.104401992976333e-07,2.011174907783449e-06
197,Default_Default,2560,12,-30.037489106,-30.03727287432746,0.0002162316725389246,4.6756136208980725e-08,6.341812865285387e-07,2.3044137458018729e-07,3.2451775788424e-07,1.1349384426980776e-06,3.234990769643403e-07,1.4584375196624178e-06
197,Default_Default,2561,26,-25.39147352576923,-25.39137521653296,9.83092362680793e-05,9.664705935613038e-09,2.1552269350711226e-07,4.805571784020579e-07,3.2451775788424e-07,7.644312642302788e-07,7.020618970575895e-07,1.4664931612878683e-06
197,Default_Default,2562,23,-26.42896601130059,-26.429373206324875,-0.00040719502428387955,1.6580778780154926e-07,1.0200457864904703e-07,2.195571266479381e-07,1.2739843537234147e-07,5.327968586905785e-07,3.2094952569466675e-07,8.537463843852453e-07
197,Default_Default,2563,6,-19.278966437333334,-19.27928436931216,-0.0003179319788237933,1.0108074315881296e-07,6.341812865285387e-07,1.8292549897302366e-07,3.2451775788424e-07,1.261713495171467e-06,3.041902978388729e-07,1.56590379301034e-06
197,Default_Default,2564,17,-22.133709502324482,-22.133946329814634,-0.0002368274901520806,5.6087260091733835e-08,1.641077132526761e-07,1.8292549897302366e-07,1.2739843537234147e-07,7.239426562457033e-07,9.917302862217521e-08,8.231156848678785e-07
197,Default_Default,2565,19,-25.766856090210528,-25.766773270791926,8.281941860133202e-05,6.85905609746266e-09,1.641077132526761e-07,2.3044137458018729e-07,1.4551977736998717e-07,7.429410029113576e-07,3.735664299250741e-07,1.1165074328364316e-06
197,Default_Default,2566,22,-26.827441999170354,-26.828744905730897,-0.0013029065605429935,1.6975655055059732e-06,1.1667677584209041e-06,2.3044137458018729e-07,5.580019867585311e-07,1.5303129489474544e-06,3.6413522100023336e-07,1.8944481699476877e-06
197,Default_Default,2567,22,-21.572757916238523,-21.572995546600602,-0.00023763036207924415,5.6468188981912674e-08,2.1552269350711226e-07,1.8292549897302366e-07,1.4551977736998717e-07,8.617385482747817e-07,2.4748421318491494e-07,1.1092227614596966e-06
197,Default_Default,2568,14,-29.961977200285713,-29.961659399864317,0.00031780042139573084,1.009971078393041e-07,6.341812865285387e-07,2.3044137458018729e-07,3.2451775788424e-07,1.225213259690681e-06,3.726590851257234e-07,1.5978723448164043e-06
197,Default_Default,2569,18,-29.717871492333334,-29.717786863854414,8.462847891976821e-05,7.161979444273653e-09,2.1552269350711226e-07,1.8292549897302366e-07,2.023541766059904e-07,9.225321931049335e-07,2.7949260409478425e-07,1.2020247971997178e-06
197,Default_Default,2570,7,-43.27792963185714,-43.27769920903137,0.00023042282577279138,5.3094678637118175e-08,6.341812865285387e-07,4.805571784020579e-07,7.546051717622994e-07,1.3766284720939015e-06,7.266403673058371e-07,2.1032688393997385e-06
197,Default_Default,2571,29,-24.285523104068968,-24.286014909969428,-0.0004918059004594966,2.4187304372677625e-07,1.0200457864904703e-07,1.8292549897302366e-07,1.2739843537234147e-07,6.095490314472172e-07,1.9171952384540647e-07,8.012685552926237e-07
197,Default_Default,2572,17,-34.59301689276471,-34.59202629254413,0.0009906002205752884,9.812887970038101e-07,2.1552269350711226e-07,2.75186149793155e-07,2.748175754278456e-07,8.724442504683295e-07,4.894286617163228e-07,1.3618729121846524e-06
197,Default_Default,2573,17,-23.63253888464706,-23.6324407252516,9.815939545987362e-05,9.635266917047859e-09,2.6617641837046547e-07,1.8292549897302366e-07,2.023541766059904e-07,1.0381173851542755e-06,1.626106534096773e-07,1.200728038563953e-06
197,Default_Default,2574,19,-26.006148501368422,-26.006325733049035,-0.00017723168061323236,3.14110686129908e-08,2.1552269350711226e-07,1.8292549897302366e-07,2.0528465489607257e-07,9.666244136732835e-07,2.883568694922547e-07,1.2549812831655382e-06
197,Default_Default,2575,19,-20.306285001000003,-20.305702356796075,0.000582644203927174,3.394742683699303e-07,3.8347922001358235e-07,1.8292549897302366e-07,3.2451775788424e-07,1.1231967647023792e-06,2.56929773885263e-07,1.3801265385876423e-06
197,Default_Default,2576,9,-35.26265349,-35.26250812139952,0.00014536860047797973,2.1132030004926486e-08,6.341812865285387e-07,2.3044137458018729e-07,4.221477100517373e-07,1.3406616109662537e-06,4.306105062255792e-07,1.771272117191833e-06
197,Default_Default,2577,15,-39.070702353974305,-39.07009619347885,0.0006061604954581412,3.6743054625405924e-07,2.1552269350711226e-07,2.75186149793155e-07,3.2451775788424e-07,9.152889934609826e-07,4.914439734186565e-07,1.406732966879639e-06
197,Default_Default,2578,15,-17.784481113465947,-17.78478534044658,-0.00030422698063148346,9.255405574414901e-08,2.1552269350711226e-07,2.3044137458018729e-07,2.0528465489607257e-07,7.918022336076713e-07,4.1659694175146437e-07,1.2083991753591356e-06
197,Default_Default,2579,18,-22.118035276,-22.117837930971287,0.0001973450287131584,3.894506035779731e-08,2.1552269350711226e-07,1.8292549897302366e-07,1.3402221104668203e-07,8.331932211822164e-07,1.9863417341526314e-07,1.0318273945974795e-06
197,Default_Default,2580,31,-22.732299789064516,-22.73190790442062,0.00039188464389638966,1.5357357412180015e-07,1.568153033008524e-07,1.8292549897302366e-07,1.2739843537234147e-07,6.262251049974642e-07,2.663910980382403e-07,8.926162030357045e-07
197,Default_Default,2581,29,-20.528078514358686,-20.528044670636078,3.384372260839541e-05,1.1453975599940146e-09,1.0200457864904703e-07,2.75186149793155e-07,1.2739843537234147e-07,4.795296750915722e-07,4.5888322846912544e-07,9.384129035606976e-07
197,Default_Default,2582,15,-27.7800741914,-27.77947118053346,0.0006030108665413536,3.6362210516695415e-07,3.8347922001358235e-07,2.3044137458018729e-07,3.2451775788424e-07,1.1228591776891127e-06,3.5013681053448177e-07,1.4729959882235944e-06
197,Default_Default,2583,28,-21.27696946842857,-21.27732331378832,-0.00035384535974714026,1.252065386145831e-07,2.054058090278158e-07,1.8292549897302366e-07,1.3402221104668203e-07,7.464195018232443e-07,2.7935373203575793e-07,1.0257732338590021e-06
197,Default_Default,2584,39,-22.991191658384615,-22.99098242499171,0.00020923339290490617,4.377861270649884e-08,1.0200457864904703e-07,2.3044137458018729e-07,1.2739843537234147e-07,4.861182467885167e-07,4.1316351835828734e-07,8.992817651468041e-07
197,Default_Default,2585,12,-43.894851310250004,-43.894712322455625,0.00013898779437937492,1.93176069864434e-08,6.341812865285387e-07,2.3044137458018729e-07,4.221477100517373e-07,1.3412153861173698e-06,3.2491054573076664e-07,1.6661259318481364e-06
197,Default_Default,2586,50,-15.42925048512,-15.42914653870842,0.00010394641158129048,1.0804856480627038e-08,1.0052181832781384e-07,1.8292549897302366e-07,6.625620437713464e-08,3.929341648491192e-07,2.7269608923408073e-07,6.656302540831999e-07
197,Default_Default,2587,39,-18.816823580897438,-18.816489099871827,0.0003344810256109554,1.118775564937566e-07,1.0200457864904703e-07,2.3044137458018729e-07,1.2739843537234147e-07,5.299115167275944e-07,4.0445380786872164e-07,9.34365324596316e-07
197,Default_Default,2588,13,-34.81715711161539,-34.816651678458314,0.0005054331570732984,2.554626762690815e-07,6.341812865285387e-07,1.8292549897302366e-07,3.2451775788424e-07,1.3446831856481396e-06,2.4118397665387287e-07,1.5858671623020124e-06
197,Default_Default,2589,24,-20.383098158799225,-20.383018878309304,7.928048992056347e-05,6.285396082044566e-09,1.0200457864904703e-07,1.8292549897302366e-07,1.2739843537234147e-07,5.563718456301286e-07,1.5005912405431835e-07,7.064309696844469e-07
197,Default_Default,2590,32,-21.6295002395625,-21.62903555610557,0.00046468345692929347,2.1593071514375854e-07,2.6617641837046547e-07,3.1438462219908585e-07,3.2451775788424e-07,9.75493047704439e-07,5.676402195820938e-07,1.5431332672865328e-06
197,Default_Default,2591,31,-25.803543480258064,-25.803646872261407,-0.00010339200334286147,1.0689906355250278e-08,1.0200457864904703e-07,2.3044137458018729e-07,1.2739843537234147e-07,5.270618386528601e-07,3.318057384011467e-07,8.588675770540068e-07
197,Default_Default,2592,8,-54.0255746265,-54.02600879265733,-0.00043416615732638775,1.885002521675617e-07,6.341812865285387e-07,4.805571784020579e-07,7.546051717622994e-07,1.4663461707946683e-06,6.558623720783791e-07,2.1222085428730475e-06
197,Default_Default,2593,32,-15.819316590653035,-15.819413087715532,-9.649706249703627e-05,9.311683070556924e-09,1.0200457864904703e-07,2.3044137458018729e-07,1.2739843537234147e-07,5.113613516228215e-07,3.603846760987697e-07,8.717460277215912e-07
197,Default_Default,2594,29,-19.962989348551723,-19.96293814237193,5.1206179794149875e-05,2.622072849110803e-09,1.641077132526761e-07,2.3044137458018729e-07,1.3402221104668203e-07,6.60050724565685e-07,3.640864028323527e-07,1.0241371273980377e-06
197,Default_Default,2595,20,-33.21693882575,-33.21695721044621,-1.8384696211626306e-05,3.3799705479378665e-10,2.1552269350711226e-07,2.3044137458018729e-07,1.484944554929427e-07,8.005008320261789e-07,3.529242050139355e-07,1.1534250370401143e-06
197,Default_Default,2596,18,-27.40204639138889,-27.40149157871826,0.0005548126706287348,3.07817099490189e-07,2.1552269350711226e-07,2.3044137458018729e-07,1.4551977736998717e-07,7.823818307174211e-07,3.4124515985574466e-07,1.1236269905731658e-06
197,Default_Default,2597,21,-24.525426010955503,-24.525876423114614,-0.0004504121591111243,2.0287111307514477e-07,6.341812865285387e-07,1.8292549897302366e-07,3.2451775788424e-07,1.260800279881961e-06,1.494895879697284e-07,1.4102898678516894e-06
197,Default_Default,2598,18,-20.958394233388887,-20.958356175733105,3.8057655782353095e-05,1.4483851636480739e-09,2.1552269350711226e-07,1.8292549897302366e-07,1.4551977736998717e-07,8.89845841264481e-07,2.3098886455917784e-07,1.1208347058236588e-06
197,Default_Default,2599,36,-15.620268163916668,-15.62009760281773,0.00017056109893864857,2.9091088471159467e-08,2.1552269350711226e-07,1.8292549897302366e-07,1.484944554929427e-07,9.036980372515685e-07,2.3608418736571704e-07,1.1397822246172854e-06
197,Default_Default,2600,17,-32.17672232069447,-32.176197265331574,0.0005250553628997068,2.756831341097428e-07,1.641077132526761e-07,1.8292549897302366e-07,1.2739843537234147e-07,7.330127344003478e-07,1.0278399528747552e-07,8.357967296878234e-07
197,Default_Default,2601,18,-37.533536603712996,-37.53491973971206,-0.0013831359990632563,1.913065191904712e-06,1.641077132526761e-07,4.805571784020579e-07,2.748175754278456e-07,7.422747474578057e-07,6.057245001137191e-07,1.3479992475715249e-06
197,Default_Default,2602,16,-28.370511165875,-28.37036772896375,0.0001434369112516265,2.0574147509406978e-08,2.1552269350711226e-07,4.805571784020579e-07,4.221477100517373e-07,9.439047606858791e-07,7.635270582509548e-07,1.7074318189368339e-06
197,Default_Default,2603,10,-22.625992017138522,-22.62728022334135,-0.001288206202829656,1.6594752210088006e-06,2.1552269350711226e-07,2.3044137458018729e-07,2.0528465489607257e-07,8.171593356511811e-07,4.233081675527127e-07,1.2404675032038937e-06
197,Default_Default,2604,5,-33.897665727399996,-33.89779285513311,-0.00012712773311562842,1.6161460527118446e-08,1.1667677584209041e-06,4.805571784020579e-07,7.546051717622994e-07,1.7451197232144148e-06,7.289433446492166e-07,2.4740630678636315e-06
197,Default_Default,2605,20,-17.2529339253,-17.253986514646975,-0.0010525893469761627,1.1079443333677046e-06,6.341812865285387e-07,2.75186149793155e-07,4.6369405651757566e-07,1.299377142794103e-06,5.211142966519075e-07,1.8204914394460104e-06
197,Default_Default,2606,12,-28.621072223499997,-28.620813754352422,0.0002584691475746581,6.680630024797039e-08,2.1552269350711226e-07,2.3044137458018729e-07,2.748175754278456e-07,9.364835676236126e-07,3.8275530096171254e-07,1.3192388685853251e-06
197,Default_Default,2607,29,-23.434701361172415,-23.43495291933954,-0.0002515581671254097,6.328151144749555e-08,2.98536311507103e-07,1.8292549897302366e-07,3.2451775788424e-07,1.1090868049656448e-06,2.6983768552134884e-07,1.3789244904869937e-06
197,Default_Default,2608,23,-27.37041347217391,-27.37041786664641,-4.394472497892821e-06,1.9311388534736367e-11,2.054058090278158e-07,1.8292549897302366e-07,1.2739843537234147e-07,7.503804528652287e-07,2.231832768590103e-07,9.73563729724239e-07
197,Default_Default,2609,20,-22.669933034983508,-22.670596307289287,-0.0006632723057791168,4.399301516135462e-07,2.1552269350711226e-07,1.8292549897302366e-07,1.3402221104668203e-07,8.585391446715383e-07,2.1629504421384805e-07,1.0748341888853864e-06
197,Default_Default,2610,7,-26.71179945149237,-26.713244649882743,-0.0014451983903711607,2.0885983875313937e-06,6.341812865285387e-07,2.3044137458018729e-07,3.2451775788424e-07,1.1800025171582948e-06,3.6809087865606187e-07,1.5480933958143567e-06
197,Default_Default,2611,31,-23.52475324996774,-23.524646843155516,0.00010640681222540138,1.132240968797183e-08,1.0200457864904703e-07,2.3044137458018729e-07,1.2739843537234147e-07,6.129292441751828e-07,3.404049636198414e-07,9.533342077950242e-07
197,Default_Default,2612,29,-26.25573155473611,-26.25575699638168,-2.5441645572499283e-05,6.472773294366724e-10,1.0200457864904703e-07,1.8292549897302366e-07,1.2739843537234147e-07,6.142314187836567e-07,7.913476869730422e-08,6.933661874809609e-07
197,Default_Default,2613,33,-16.871595856476965,-16.87135993904876,0.00023591742820627815,5.56570329314644e-08,1.0200457864904703e-07,2.75186149793155e-07,1.3402221104668203e-07,5.059004440600729e-07,4.873708600585684e-07,9.932713041186413e-07
197,Default_Default,2614,33,-17.612906052272727,-17.613219098100814,-0.00031304582808644454,9.799769048232779e-08,1.0200457864904703e-07,4.805571784020579e-07,2.748175754278456e-07,6.035133495602207e-07,7.129715382654817e-07,1.3164848878257025e-06
197,Default_Default,2615,18,-15.161662062833333,-15.161659205913708,2.856919625315868e-06,8.16198974551496e-12,2.1552269350711226e-07,4.805571784020579e-07,3.2451775788424e-07,9.074972757768508e-07,6.258447659419497e-07,1.5333420417188006e-06
197,Default_Default,2616,13,-48.55137434062551,-48.55115513053974,0.00021921008576697432,4.805306170196424e-08,6.341812865285387e-07,1.9011761649332844e-06,1.1370054026929998e-06,1.5027003941494505e-06,2.426118093840518e-06,3.928818487989968e-06
197,Default_Default,2617,7,-32.555425008606775,-32.5557527271696,-0.0003277185628220991,1.0739945641818212e-07,6.341812865285387e-07,2.3044137458018729e-07,3.2451775788424e-07,1.1482774180744198e-06,3.528759936762837e-07,1.5011534117507035e-06
197,Default_Default,2618,28,-27.05620290634506,-27.056285687251485,-8.278090642477309e-05,6.852678468507039e-09,1.0200457864904703e-07,1.8292549897302366e-07,1.2739843537234147e-07,5.769873412155338e-07,2.984799269126614e-07,8.754672681281951e-07
197,Default_Default,2619,11,-24.436220086272726,-24.435934886824267,0.0002851994484593945,8.133872540154282e-08,6.341812865285387e-07,3.1438462219908585e-07,5.580019867585311e-07,1.426067094390658e-06,5.999478284088725e-07,2.0260149227995304e-06
197,Default_Default,2620,23,-28.451283751494092,-28.45118761059967,9.614089442067097e-05,9.243071580006603e-09,1.568153033008524e-07,1.8292549897302366e-07,1.2739843537234147e-07,6.287396363446285e-07,1.7435484538231292e-07,8.030944817269414e-07
197,Default_Default,2621,30,-25.418214991733333,-25.41827933855581,-6.434682247657975e-05,4.140513562832468e-09,1.0200457864904703e-07,1.8292549897302366e-07,1.2739843537234147e-07,5.838367947216192e-07,1.0911084076623464e-07,6.929476354878539e-07
197,Default_Default,2622,26,-29.205807534884613,-29.205891598475414,-8.406359080126435e-05,7.0666872984024165e-09,1.641077132526761e-07,1.8292549897302366e-07,1.2739843537234147e-07,6.48661384988636e-07,2.5368802431402844e-07,9.023494093026645e-07
197,Default_Default,2623,31,-19.913235222677418,-19.913270822577907,-3.5599900488847425e-05,1.267352914815839e-09,1.0200457864904703e-07,4.805571784020579e-07,1.484944554929427e-07,4.903806040623084e-07,6.590764517192253e-07,1.1494570557815337e-06
197,Default_Default,2624,33,-24.271484574378306,-24.27140934279379,7.523158451760992e-05,5.659791309030284e-09,1.0200457864904703e-07,2.3044137458018729e-07,1.2739843537234147e-07,5.709687156819476e-07,3.5074958583765414e-07,9.217183015196018e-07
197,Default_Default,2625,14,-26.77483880864286,-26.774620888889427,0.00021791975343177228,4.748901893576443e-08,6.341812865285387e-07,1.8292549897302366e-07,3.2451775788424e-07,1.1865570816386714e-06,2.8207766140605365e-07,1.468634743044725e-06
197,Default_Default,2626,20,-23.8999757062,-23.899821151389254,0.00015455481074511113,2.3887189524457117e-08,6.341812865285387e-07,1.8292549897302366e-07,3.2451775788424e-07,1.1360913611411385e-06,2.568420143773559e-07,1.3929333755184944e-06
197,Default_Default,2627,23,-18.3136401382235,-18.31371738851642,-7.725029291805185e-05,5.967607755924813e-09,2.6617641837046547e-07,1.8292549897302366e-07,2.023541766059904e-07,1.0045675815350768e-06,1.6221797519686257e-07,1.1667855567319393e-06
197,Default_Default,2628,39,-26.7215055774359,-26.721283081399577,0.00022249603632218395,4.9504486179082605e-08,1.0052181832781384e-07,2.3044137458018729e-07,1.2739843537234147e-07,4.6706808467993447e-07,3.9937185144089457e-07,8.66439936120829e-07
197,Default_Default,2629,8,-19.33358047075,-19.333500326738694,8.01440113065155e-05,6.423062548298883e-09,6.341812865285387e-07,1.8292549897302366e-07,3.2451775788424e-07,1.3524422939040107e-06,1.4033388192245338e-07,1.492776175826464e-06
197,Default_Default,2630,32,-23.21231816506164,-23.212127282812276,0.0001908822493632556,3.643603312197609e-08,1.0200457864904703e-07,1.8292549897302366e-07,1.2739843537234147e-07,5.085783974700036e-07,1.9957980969771664e-07,7.081582071677203e-07
197,Default_Default,2631,18,-32.5092943165,-32.50887458549304,0.00041973100695713583,1.7617411820125122e-07,2.1552269350711226e-07,1.8292549897302366e-07,1.484944554929427e-07,8.393910251919951e-07,2.9997396467397203e-07,1.139364989865967e-06
197,Default_Default,2632,25,-26.40560967148,-26.405979376512395,-0.0003697050323943074,1.366818109776759e-07,1.641077132526761e-07,2.3044137458018729e-07,1.3402221104668203e-07,6.949027379977789e-07,3.956142146130965e-07,1.0905169526108754e-06
197,Default_Default,2633,17,-33.57824425347059,-33.577775554173705,0.0004686992968814252,2.1967903089714235e-07,6.341812865285387e-07,2.3044137458018729e-07,3.2451775788424e-07,1.2867156150937004e-06,3.266094811142638e-07,1.6133250962079642e-06
197,Default_Default,2634,35,-17.00866688742857,-17.00807912413072,0.0005877632978510405,3.45465694300731e-07,6.341812865285387e-07,2.3044137458018729e-07,3.2451775788424e-07,1.2616462216865644e-06,3.269674429007308e-07,1.5886136645872953e-06
197,Default_Default,2635,38,-18.33792578231579,-18.33804285445422,-0.000117072138429819,1.3705885596530704e-08,1.0200457864904703e-07,2.3044137458018729e-07,1.2739843537234147e-07,5.191918403763304e-07,3.262303248099381e-07,8.454221651862685e-07
197,Default_Default,2636,8,-61.283900393625,-61.28408636620768,-0.0001859725826847125,3.458580151042223e-08,6.341812865285387e-07,9.430648456694888e-07,7.546051717622994e-07,1.1835834007620606e-06,1.0063688769144754e-06,2.189952277676536e-06
197,Default_Default,2637,6,-31.758194292166667,-31.7595007441535,-0.0013064519868315472,1.706816793896097e-06,1.1788195712887747e-06,9.430648456694888e-07,1.1370054026929998e-06,2.0592029281678787e-06,1.3372638740029552e-06,3.396466802170834e-06
197,Default_Default,2638,25,-15.573391818800001,-15.572956486472362,0.00043533232763870444,1.8951423548733232e-07,2.1552269350711226e-07,1.8292549897302366e-07,2.0528465489607257e-07,9.40338874622099e-07,3.0552505680064357e-07,1.2458639314227426e-06
